   3.6000000000000351E-002   1.0719453581619798        2.0013433662055040        1.0719241668013810        1.3438665254065817E-003  -3.4895694878002325E-040
   3.7000000000000657E-002   1.0739438634308702        2.0014203583629153        1.0739253379556142        1.4209052843046114E-003  -6.1495702847201732E-040
   3.8000000000000964E-002   1.0759410564702889        2.0014995723375590        1.0759257078621394        1.5001704075746219E-003   9.6059570248851940E-040
   3.9000000000001270E-002   1.0779370550150817        2.0015810144634685        1.0779251388028492        1.5816687500893878E-003  -7.0116490999728007E-040
   4.0000000000001576E-002   1.0799320099192791        2.0016646910845965        1.0799235052608056        1.6654072074935541E-003   1.1120476901881295E-040
   4.1000000000001882E-002   1.0819260855268653        2.0017506085490622        1.0819206963195056        1.7513927063461513E-003  -4.4034402942943052E-041
   4.2000000000002188E-002   1.0839194398356624        2.0018387732029930        1.0839166177781114        1.8396321926294073E-003  -6.9764484825489613E-040
   4.3000000000002495E-002   1.0859122061552247        2.0019291913833723        1.0859111939388579        1.9301326186005636E-003  -6.5367770763824067E-041
   4.4000000000002801E-002   1.0879044778217652        2.0020218694105711        1.0879043690296393        2.0229009280460634E-003  -1.1205006728495529E-039
   4.5000000000003107E-002   1.0898962972697064        2.0021168135800846        1.0898961082317475        2.1179440400977490E-003   1.1432689702979026E-039
   4.6000000000003413E-002   1.0918876503894630        2.0022140301540068        1.0918863982907212        2.2152688318822708E-003  -2.6653817830229481E-040
   4.7000000000003719E-002   1.0938784666580563        2.0023135253522129        1.0938752476965625        2.3148821203915083E-003   3.9917948574142469E-039
   4.8000000000004026E-002   1.0958686250445924        2.0024153053435607        1.0958626864282468        2.4167906440735430E-003  -3.1209719397442326E-040
   4.9000000000004332E-002   1.0978579652082165        2.0025193762374216        1.0978487652661963        2.5210010447437713E-003  -2.6617944589542765E-040
   5.0000000000004638E-002   1.0998463030606092        2.0026257440757851        1.0998335546851412        2.6275198504941309E-003   6.6724227677290490E-040
   5.1000000000004944E-002   1.1018334493921225        2.0027344148263766        1.1018171433483179        2.7363534603293813E-003  -1.5683780828231937E-039
   5.2000000000005250E-002   1.1038192299937726        2.0028453943770534        1.1037996362318154        2.8475081312749023E-003  -5.7210644247173588E-039
   5.3000000000005557E-002   1.1058035055654425        2.0029586885319972        1.1057811524158765        2.9609899686789546E-003  -4.1821023992572717E-039
   5.4000000000005863E-002   1.1077861896970098        2.0030743030095715        1.1077618225861796        3.0768049203707569E-003   8.4660848020648148E-041
   5.5000000000006169E-002   1.1097672633444631        2.0031922434427942        1.1097417862945360        3.1949587752351299E-003   6.0568379575450141E-039
   5.6000000000006475E-002   1.1117467844868676        2.0033125153818472        1.1117211890331138        3.3154571666291939E-003  -2.4573169870399992E-039
